U_In-5p,U_As-4p,a(A),Eg(eV),meff
-5.0,4.36,6.164334583267501,0.4176488800720865,0.026534520521378446
-4.99,4.36,6.1641042973411775,0.418389399651248,0.0265714134421933
-4.99,4.35,6.164438286291253,0.41501428515969296,0.026412864813415475
